Name,Size / Usage,Context,Input,Digest,Updated
medgemma1.5:latest,3.3GB,128K,"Text, Image",433252621ab1,4 months ago
medgemma1.5:4b,3.3GB,128K,"Text, Image",433252621ab1,4 months ago
medgemma1.5:4b-it-q4_K_M,3.3GB,128K,"Text, Image",433252621ab1,4 months ago
medgemma1.5:4b-it-q8_0,5.0GB,128K,"Text, Image",d6ae3cddb663,4 months ago
medgemma1.5:4b-it-bf16,8.6GB,128K,"Text, Image",32f17fbd85fe,4 months ago
