Name,Size / Usage,Context,Input,Digest,Updated
granite-docling:latest,522MB,8K,"Text, Image",c807e8d2c7e5,10 months ago
granite-docling:258m,522MB,8K,"Text, Image",c4bb6f55fc69,10 months ago
granite-docling:258m-bf16,522MB,8K,"Text, Image",c4bb6f55fc69,10 months ago
